date,zone_1,zone_2,zone_3,zone_4,zone_5
2007-07-24,1457019.0,401435.0,4134543.0,4461077.0,10916.0
2007-07-25,1477877.0,410296.0,4180113.0,4510244.0,11656.0
2007-07-26,1671784.0,522077.0,4671933.0,5040923.0,12271.0
2007-07-27,1686875.0,531202.0,4509242.0,4865377.0,12323.0
2007-07-28,1717101.0,543122.0,4379528.0,4725414.0,13377.0
2007-07-29,1775549.0,561233.0,4087343.0,4410148.0,13291.0
2007-07-30,1629772.0,507555.0,4628843.0,4994428.0,12695.0
2007-07-31,1756601.0,560244.0,4882874.0,5268523.0,12510.0
2007-08-01,1819664.0,597527.0,4987020.0,5380903.0,12752.0
2007-08-02,1865709.0,603730.0,5214692.0,5626558.0,13140.0
2007-08-03,1930478.0,611455.0,5123697.0,5528376.0,13380.0
2007-08-04,2048225.0,650347.0,4790728.0,5169101.0,14583.0
2007-08-05,2005513.0,622226.0,4205955.0,4538131.0,13775.0
2007-08-06,2035230.0,625532.0,5128195.0,5533230.0,13730.0
2007-08-07,2184423.0,668748.0,5523577.0,5959850.0,13814.0
2007-08-08,2303379.0,732505.0,5831508.0,6292101.0,14438.0
2007-08-09,2426103.0,762492.0,5292816.0,5710856.0,15222.0
2007-08-10,2334305.0,708687.0,5121248.0,5525738.0,15064.0
2007-08-11,2003477.0,655171.0,4483319.0,4837402.0,14077.0
2007-08-12,1851990.0,625295.0,4408440.0,4756618.0,13439.0
2007-08-13,1923589.0,626682.0,4989724.0,5383820.0,13257.0
2007-08-14,1815569.0,545657.0,4654089.0,5021671.0,12073.0
2007-08-15,1867238.0,567189.0,4762825.0,5138991.0,12435.0
2007-08-16,2191697.0,627744.0,4913491.0,5301564.0,13714.0
2007-08-17,2045106.0,633235.0,5029378.0,5426606.0,13453.0
2007-08-18,1792253.0,540499.0,3942796.0,4254182.0,12806.0
2007-08-19,1797689.0,574566.0,3717766.0,4011376.0,13376.0
2007-08-20,2106975.0,629224.0,3967725.0,4281074.0,13512.0
2007-08-21,1954755.0,568917.0,4079336.0,4401508.0,13084.0
2007-08-22,1810644.0,555107.0,3971478.0,4285128.0,13512.0
2007-08-23,1729410.0,526721.0,4206790.0,4539027.0,13878.0
2007-08-24,2043460.0,618911.0,4994231.0,5388684.0,14655.0
2007-08-25,2210493.0,677325.0,4727784.0,5101183.0,15178.0
2007-08-26,1858213.0,544601.0,4272577.0,4610009.0,14519.0
2007-08-27,1788778.0,551753.0,4568215.0,4929010.0,13279.0
2007-08-28,1860973.0,566610.0,4703074.0,5074521.0,13173.0
2007-08-29,1873858.0,590258.0,4752037.0,5127352.0,13625.0
2007-08-30,1789170.0,570272.0,4745635.0,5120446.0,13114.0
2007-08-31,1839447.0,560414.0,4537585.0,4895963.0,13153.0
2007-09-01,1651369.0,483082.0,3674374.0,3964552.0,12949.0
2007-09-02,1577305.0,471329.0,3507359.0,3784345.0,12701.0
2007-09-03,1616374.0,503399.0,3854255.0,4158645.0,13213.0
2007-09-04,1736386.0,524967.0,4536203.0,4894473.0,11796.0
2007-09-05,1749527.0,533479.0,4683397.0,5053290.0,12139.0
2007-09-06,1884182.0,548410.0,4961092.0,5352925.0,12810.0
2007-09-07,1841552.0,567348.0,5078834.0,5479964.0,13050.0
2007-09-08,1781431.0,568532.0,4677121.0,5046517.0,13467.0
2007-09-09,1748756.0,536675.0,4321373.0,4662665.0,13196.0
2007-09-10,1769265.0,531391.0,4774158.0,5151222.0,12993.0
2007-09-11,1826914.0,491216.0,4358233.0,4702440.0,11996.0
2007-09-12,1682256.0,445225.0,4107898.0,4432328.0,11061.0
2007-09-13,1613234.0,400341.0,3997776.0,4313500.0,11007.0
2007-09-14,1507495.0,390802.0,3891742.0,4199093.0,11511.0
2007-09-15,1446017.0,384375.0,3392364.0,3660263.0,11362.0
2007-09-16,1243885.0,342449.0,3153238.0,3402250.0,11731.0
2007-09-17,1244049.0,350061.0,3663020.0,3952303.0,11208.0
2007-09-18,1293960.0,352354.0,3733410.0,4028257.0,11180.0
2007-09-19,1267712.0,361630.0,3787226.0,4086322.0,11054.0
2007-09-20,1325528.0,371158.0,3910195.0,4219000.0,11505.0
2007-09-21,1352642.0,368416.0,4045016.0,4364477.0,11226.0
2007-09-22,1623772.0,468746.0,4063172.0,4384067.0,12433.0
2007-09-23,1695585.0,503039.0,3799336.0,4099386.0,11780.0
2007-09-24,1592517.0,445779.0,4017881.0,4335193.0,11202.0
2007-09-25,1611823.0,452049.0,4920648.0,5309286.0,11268.0
2007-09-26,1653721.0,480824.0,5588055.0,6029420.0,11757.0
2007-09-27,1650088.0,467179.0,5188743.0,5598559.0,11942.0
2007-09-28,1568015.0,406789.0,4698421.0,5069504.0,10848.0
2007-09-29,1306231.0,356435.0,4261069.0,4597595.0,11393.0
2007-09-30,1299658.0,349753.0,4189118.0,4519963.0,11522.0
2007-10-01,1333017.0,355632.0,3741835.0,4037345.0,11034.0
2007-10-02,1366048.0,366272.0,3911890.0,4220830.0,11612.0
2007-10-03,1419727.0,413992.0,4152609.0,4480568.0,10865.0
2007-10-04,1570191.0,440438.0,4393236.0,4740207.0,10880.0
2007-10-05,1464161.0,446703.0,4262551.0,4599195.0,11690.0
2007-10-06,1509303.0,448705.0,3812414.0,4113500.0,12654.0
2007-10-07,1604552.0,464863.0,3925602.0,4235629.0,12251.0
2007-10-08,1633095.0,486334.0,4599244.0,4962490.0,11917.0
2007-10-09,1685745.0,479232.0,4570635.0,4931619.0,11310.0
2007-10-10,1534338.0,417966.0,4106193.0,4430485.0,10768.0
2007-10-11,1271163.0,333342.0,3699200.0,3991338.0,11428.0
2007-10-12,1272813.0,338229.0,3636777.0,3923986.0,12419.0
2007-10-13,1267732.0,343729.0,3290856.0,3550737.0,12880.0
2007-10-14,1275986.0,345421.0,3284754.0,3544152.0,11936.0
2007-10-15,1272551.0,351179.0,3722635.0,4016625.0,11073.0
2007-10-16,1271855.0,344188.0,3791733.0,4091183.0,10950.0
2007-10-17,1243333.0,355647.0,3845038.0,4148700.0,10821.0
2007-10-18,1308451.0,362844.0,3859473.0,4164273.0,10683.0
2007-10-19,1360778.0,363466.0,3891823.0,4199180.0,11543.0
2007-10-20,1291703.0,333224.0,3266796.0,3524773.0,12047.0
2007-10-21,1266332.0,347738.0,3240957.0,3496891.0,11886.0
2007-10-22,1255919.0,353189.0,3726149.0,4020416.0,10965.0
2007-10-23,1292081.0,357517.0,3925760.0,4235789.0,10510.0
2007-10-24,1294481.0,368264.0,3763653.0,4060887.0,10866.0
2007-10-25,1273988.0,363179.0,3818947.0,4120546.0,11535.0
2007-10-26,1269430.0,372212.0,3847401.0,4151248.0,12491.0
2007-10-27,1205080.0,345696.0,3274829.0,3533440.0,12209.0
2007-10-28,1253570.0,356528.0,3294762.0,3554952.0,12158.0
2007-10-29,1432603.0,428008.0,4073676.0,4395401.0,12675.0
2007-10-30,1507648.0,440262.0,4133722.0,4460193.0,12348.0
2007-10-31,1400242.0,410661.0,3966649.0,4279919.0,11889.0
2007-11-01,1236073.0,377024.0,3838818.0,4141986.0,11601.0
2007-11-02,1313325.0,404656.0,4042536.0,4361800.0,13164.0
2007-11-03,1368327.0,433637.0,3743930.0,4039601.0,14177.0
2007-11-04,1429947.0,408570.0,3694504.0,3986280.0,13461.0
2007-11-05,1428307.0,416280.0,4150488.0,4478282.0,12603.0
2007-11-06,1403281.0,411674.0,4213106.0,4545840.0,12476.0
2007-11-07,1602879.0,484416.0,4462550.0,4814998.0,13913.0
2007-11-08,1721807.0,547050.0,4751347.0,5126610.0,14975.0
2007-11-09,1576133.0,476001.0,4518177.0,4875015.0,15584.0
2007-11-10,1591424.0,458763.0,4169235.0,4498510.0,16835.0
2007-11-11,1619788.0,489214.0,3979171.0,4293425.0,15580.0
2007-11-12,1411645.0,403992.0,4015664.0,4332807.0,14194.0
2007-11-13,1295640.0,365878.0,3895417.0,4203055.0,12334.0
2007-11-14,1229902.0,362182.0,3873042.0,4178918.0,12211.0
2007-11-15,1408468.0,417007.0,4149407.0,4477115.0,13592.0
2007-11-16,1677066.0,501302.0,4526040.0,4883505.0,16660.0
2007-11-17,1659807.0,513941.0,4295495.0,4634748.0,17161.0
2007-11-18,1513919.0,449648.0,4056917.0,4377312.0,15789.0
2007-11-19,1422732.0,417458.0,4465963.0,4818681.0,15147.0
2007-11-20,1385993.0,393085.0,4141343.0,4468411.0,14548.0
2007-11-21,1300562.0,387636.0,3731512.0,4026208.0,14056.0
2007-11-22,1129793.0,362241.0,3028843.0,3268024.0,15458.0
2007-11-23,1349710.0,473735.0,3824843.0,4126908.0,18050.0
2007-11-24,1827638.0,569402.0,4345967.0,4689205.0,19365.0
2007-11-25,1632441.0,475143.0,4063537.0,4384461.0,16287.0
2007-11-26,1468529.0,446543.0,4148793.0,4476453.0,13811.0
2007-11-27,1341617.0,404259.0,4169244.0,4498515.0,13703.0
2007-11-28,1625327.0,472971.0,4516790.0,4873522.0,14739.0
2007-11-29,1665282.0,484464.0,4472632.0,4825876.0,15063.0
2007-11-30,1660286.0,496552.0,4501171.0,4856667.0,15930.0
2007-12-01,1711993.0,482848.0,4390900.0,4737685.0,16025.0
2007-12-02,1622177.0,513674.0,4450569.0,4802065.0,15449.0
2007-12-03,1545591.0,494274.0,4823084.0,5204014.0,15097.0
2007-12-04,1929666.0,601433.0,5283768.0,5701094.0,16112.0
2007-12-05,1861236.0,594156.0,5515621.0,5951263.0,16787.0
2007-12-06,1987864.0,616342.0,5488325.0,5921815.0,17055.0
2007-12-07,1962683.0,623024.0,5323634.0,5744112.0,17140.0
2007-12-08,1502574.0,452714.0,4409329.0,4757574.0,15261.0
2007-12-09,1359838.0,393295.0,4228432.0,4562383.0,13948.0
2007-12-10,1261893.0,376472.0,4495369.0,4850414.0,12380.0
2007-12-11,1312511.0,366947.0,4373456.0,4718866.0,12157.0
2007-12-12,1260843.0,381349.0,4199417.0,4531077.0,12318.0
2007-12-13,1365782.0,419965.0,4803073.0,5182423.0,13503.0
2007-12-14,1416694.0,428996.0,4650942.0,5018272.0,13968.0
2007-12-15,1845023.0,587057.0,4869457.0,5254051.0,16939.0
2007-12-16,1855910.0,576424.0,4627626.0,4993111.0,17778.0
2007-12-17,1938376.0,633973.0,5236267.0,5649839.0,20886.0
2007-12-18,2026192.0,618487.0,5323013.0,5743440.0,16981.0
2007-12-19,1937054.0,572958.0,5083526.0,5485032.0,16255.0
2007-12-20,1866175.0,543353.0,4998635.0,5393431.0,15764.0
2007-12-21,1856255.0,580409.0,4818596.0,5199168.0,16457.0
2007-12-22,1671281.0,522873.0,4328403.0,4670247.0,16024.0
2007-12-23,1479799.0,480320.0,3971939.0,4285626.0,15559.0
2007-12-24,1544440.0,502536.0,3952385.0,4264526.0,16423.0
2007-12-25,1580808.0,468949.0,3687084.0,3978268.0,16478.0
2007-12-26,1733021.0,516597.0,4527190.0,4884741.0,16815.0
2007-12-27,1518681.0,489658.0,4337164.0,4679701.0,16650.0
2007-12-28,1627277.0,519829.0,4551600.0,4911080.0,16899.0
2007-12-29,1445259.0,444628.0,3952885.0,4265066.0,15853.0
2007-12-30,1575175.0,496972.0,4368601.0,4713628.0,17402.0
2007-12-31,1611919.0,497113.0,4117431.0,4442613.0,16593.0
2008-01-01,1751170.0,547931.0,4081181.0,4403496.0,17119.0
2008-01-02,2270683.0,795831.0,5649178.0,6095369.0,18879.0
2008-01-03,2365111.0,795499.0,5986340.0,6459165.0,19354.0
2008-01-04,2258712.0,709172.0,5672843.0,6120908.0,18595.0
2008-01-05,1929453.0,580418.0,4610439.0,4974566.0,16564.0
2008-01-06,1500820.0,453547.0,3918580.0,4228054.0,14446.0
2008-01-07,1412836.0,417930.0,3940337.0,4251528.0,13231.0
2008-01-08,1358248.0,384594.0,3933021.0,4243629.0,13131.0
2008-01-09,1302119.0,372462.0,3912231.0,4221201.0,12775.0
2008-01-10,1563166.0,504219.0,4664369.0,5032764.0,14880.0
2008-01-11,1346464.0,444147.0,4311340.0,4651838.0,14584.0
2008-01-12,1569853.0,480404.0,4117790.0,4443002.0,14992.0
2008-01-13,1768863.0,545561.0,4506136.0,4862024.0,15360.0
2008-01-14,1846042.0,599645.0,5049432.0,5448242.0,15796.0
2008-01-15,2046952.0,635830.0,5452135.0,5882762.0,16892.0
2008-01-16,1998785.0,629726.0,5269070.0,5685232.0,16313.0
2008-01-17,2040559.0,666860.0,5329867.0,5750834.0,16585.0
2008-01-18,1813057.0,562873.0,4900352.0,5287390.0,15540.0
2008-01-19,1927098.0,586493.0,4734948.0,5108916.0,17361.0
2008-01-20,2200133.0,767340.0,5610519.0,6053656.0,20096.0
2008-01-21,2403905.0,805347.0,6059503.0,6538112.0,20397.0
2008-01-22,2180537.0,677126.0,5621418.0,6065419.0,18055.0
2008-01-23,1802666.0,543632.0,5045013.0,5443484.0,15538.0
2008-01-24,2083260.0,671151.0,5591954.0,6033622.0,17430.0
2008-01-25,2218408.0,722913.0,5778437.0,6234842.0,19103.0
2008-01-26,1979686.0,600470.0,5150968.0,5557802.0,18113.0
2008-01-27,1871687.0,537081.0,4789154.0,5167402.0,17018.0
2008-01-28,1876017.0,538568.0,4972026.0,5364718.0,15727.0
2008-01-29,1632227.0,474526.0,5002722.0,5397843.0,14663.0
2008-01-30,1545187.0,494046.0,4818535.0,5199107.0,15370.0
2008-01-31,1888170.0,607013.0,5264989.0,5680833.0,16152.0
2008-02-01,1804542.0,631026.0,5296783.0,5715133.0,16606.0
2008-02-02,1724540.0,525575.0,4642690.0,5009373.0,15864.0
2008-02-03,1594241.0,471637.0,4394227.0,4741278.0,15239.0
2008-02-04,1449510.0,430191.0,4460520.0,4812809.0,14012.0
2008-02-05,1310245.0,378191.0,4370689.0,4715879.0,12723.0
2008-02-06,1221617.0,352895.0,3989385.0,4304452.0,12759.0
2008-02-07,1270803.0,420907.0,4392458.0,4739368.0,13971.0
2008-02-08,1528250.0,469751.0,4662008.0,5030213.0,15252.0
2008-02-09,1461001.0,443806.0,4223953.0,4557551.0,15309.0
2008-02-10,1498776.0,471921.0,4631946.0,4997774.0,15183.0
2008-02-11,1902233.0,644806.0,5937402.0,6406361.0,16254.0
2008-02-12,1943512.0,686692.0,5856579.0,6319161.0,16994.0
2008-02-13,1798330.0,620102.0,5425157.0,5853653.0,16085.0
2008-02-14,1842249.0,597547.0,5270116.0,5686360.0,16319.0
2008-02-15,1629237.0,503403.0,4746697.0,5121592.0,15445.0
2008-02-16,1441102.0,416195.0,4419000.0,4768003.0,15950.0
2008-02-17,1547646.0,502096.0,4444389.0,4795400.0,16429.0
2008-02-18,1267221.0,422465.0,4211518.0,4544133.0,14538.0
2008-02-19,1623565.0,534701.0,5021369.0,5417968.0,15979.0
2008-02-20,1686192.0,568271.0,5633103.0,6078026.0,17228.0
2008-02-21,1876021.0,635553.0,5704685.0,6155258.0,17657.0
2008-02-22,1928930.0,618330.0,5380294.0,5805241.0,16844.0
2008-02-23,1624913.0,495771.0,4808962.0,5188774.0,15707.0
2008-02-24,1706545.0,583021.0,4604349.0,4968000.0,16121.0
2008-02-25,1583767.0,490053.0,4729758.0,5103312.0,14512.0
2008-02-26,1544156.0,476589.0,4928279.0,5317518.0,14943.0
2008-02-27,1747004.0,623974.0,5257436.0,5672679.0,17226.0
2008-02-28,2020243.0,679065.0,5835135.0,6296020.0,18675.0
2008-02-29,1789537.0,597731.0,5407242.0,5834325.0,18034.0
2008-03-01,1455694.0,437228.0,4485092.0,4839323.0,16857.0
2008-03-02,1514042.0,447764.0,4391874.0,4738741.0,15771.0
2008-03-03,1418248.0,409301.0,4242775.0,4577857.0,13588.0
2008-03-04,1219232.0,349213.0,3931610.0,4242107.0,12934.0
2008-03-05,1250491.0,393195.0,4135639.0,4462259.0,11684.0
2008-03-06,1446229.0,442652.0,4472876.0,4826139.0,14504.0
2008-03-07,1547198.0,465040.0,4596115.0,4959116.0,16169.0
2008-03-08,1510169.0,477442.0,4313175.0,4653818.0,17220.0
2008-03-09,1780271.0,564959.0,4673890.0,5043032.0,17698.0
2008-03-10,1602759.0,484636.0,4752508.0,5127860.0,15284.0
2008-03-11,1435716.0,415246.0,4377415.0,4723135.0,13332.0
2008-03-12,1450552.0,418861.0,4305348.0,4645380.0,13249.0
2008-03-13,1418658.0,402200.0,4350932.0,4694560.0,13490.0
2008-03-14,1231739.0,345173.0,3873691.0,4179617.0,13602.0
2008-03-15,1215401.0,354284.0,3496128.0,3772227.0,14221.0
2008-03-16,1286231.0,384058.0,3789036.0,4088276.0,14101.0
2008-03-17,1535687.0,446071.0,4440781.0,4791511.0,14157.0
2008-03-18,1596368.0,451121.0,4383102.0,4729272.0,13382.0
2008-03-19,1286703.0,367685.0,4115766.0,4440810.0,12323.0
2008-03-20,1307941.0,389746.0,4195049.0,4526368.0,13270.0
2008-03-21,1409906.0,391953.0,3996486.0,4312110.0,13510.0
2008-03-22,1283841.0,370903.0,3901220.0,4209320.0,13191.0
2008-03-23,1377562.0,415953.0,3879022.0,4185371.0,13652.0
2008-03-24,1489338.0,477295.0,4304661.0,4644631.0,14351.0
2008-03-25,1454226.0,487040.0,4484566.0,4838754.0,14268.0
2008-03-26,1227508.0,391854.0,3951335.0,4263392.0,12133.0
2008-03-27,1138978.0,338765.0,3941435.0,4252722.0,12335.0
2008-03-28,1142716.0,318018.0,3803365.0,4103737.0,11967.0
2008-03-29,1347493.0,354894.0,3916812.0,4226146.0,13376.0
2008-03-30,1586636.0,480341.0,4144171.0,4471461.0,13876.0
2008-03-31,1529924.0,473039.0,4354479.0,4698386.0,13129.0
2008-04-01,1264338.0,368444.0,3881922.0,4188497.0,11674.0
2008-04-02,1217174.0,344048.0,3926048.0,4236112.0,11769.0
2008-04-03,1497838.0,445843.0,4512995.0,4869430.0,13559.0
2008-04-04,1380460.0,409669.0,4174191.0,4503854.0,13137.0
2008-04-05,1208613.0,345970.0,3351685.0,3616365.0,12273.0
2008-04-06,1346409.0,410400.0,3688782.0,3980105.0,13241.0
2008-04-07,1309650.0,421647.0,4254594.0,4590609.0,12418.0
2008-04-08,1242080.0,392240.0,4192586.0,4523708.0,11615.0
2008-04-09,1099499.0,356486.0,3895856.0,4203537.0,11290.0
2008-04-10,1035693.0,348282.0,3776104.0,4074317.0,11177.0
2008-04-11,1048104.0,340084.0,3646575.0,3934559.0,11183.0
2008-04-12,1088973.0,332533.0,3199258.0,3451899.0,11285.0
2008-04-13,1111426.0,357274.0,3360279.0,3625648.0,12811.0
2008-04-14,1294531.0,445447.0,3948654.0,4260496.0,13337.0
2008-04-15,1270786.0,420033.0,4011776.0,4328610.0,12855.0
2008-04-16,1283848.0,409010.0,3913666.0,4222753.0,12075.0
2008-04-17,1209024.0,374358.0,3738512.0,4033760.0,11895.0
2008-04-18,1133982.0,352784.0,3590434.0,3873982.0,11509.0
2008-04-19,1140242.0,321955.0,3113565.0,3359438.0,11502.0
2008-04-20,1069062.0,326099.0,3142434.0,3390587.0,11380.0
2008-04-21,1010355.0,348475.0,3690025.0,3981440.0,11455.0
2008-04-22,949893.0,344827.0,3706279.0,3998972.0,11110.0
2008-04-23,945921.0,341432.0,3663737.0,3953075.0,11049.0
2008-04-24,1041277.0,352766.0,3711732.0,4004860.0,11042.0
2008-04-25,1091034.0,348275.0,3669976.0,3959804.0,11029.0
2008-04-26,1200004.0,358979.0,3447688.0,3719966.0,11605.0
2008-04-27,1105462.0,337342.0,3221951.0,3476387.0,11298.0
2008-04-28,1091065.0,337413.0,3708121.0,4000966.0,11491.0
2008-04-29,1147909.0,365978.0,3881177.0,4187691.0,12389.0
2008-04-30,1214131.0,379653.0,3909638.0,4218398.0,12260.0
2008-05-01,1175589.0,349864.0,3794677.0,4094358.0,11719.0
2008-05-02,1156628.0,347834.0,3541139.0,3820786.0,11581.0
2008-05-03,1148196.0,343691.0,3243066.0,3499170.0,11905.0
2008-05-04,1210533.0,347871.0,3132221.0,3379570.0,11366.0
2008-05-05,1075173.0,343048.0,3609165.0,3894192.0,11329.0
2008-05-06,1106715.0,345662.0,3661948.0,3951139.0,11252.0
2008-05-07,1003220.0,358568.0,3774025.0,4072072.0,11586.0
2008-05-08,1060333.0,354325.0,3766518.0,4063975.0,10895.0
2008-05-09,1212188.0,339382.0,3547212.0,3827348.0,11136.0
2008-05-10,1195663.0,333665.0,3201909.0,3454766.0,12013.0
2008-05-11,1180371.0,338255.0,3339958.0,3603720.0,12333.0
2008-05-12,1208059.0,367421.0,4050484.0,4370378.0,12746.0
2008-05-13,1186811.0,355617.0,3895658.0,4203317.0,11687.0
2008-05-14,1090021.0,341187.0,3715848.0,4009301.0,11311.0
2008-05-15,1071742.0,342817.0,3787877.0,4087016.0,11081.0
2008-05-16,1102395.0,342080.0,3605436.0,3890169.0,11265.0
2008-05-17,1116383.0,330551.0,3269931.0,3528164.0,11666.0
2008-05-18,1082699.0,328224.0,3182565.0,3433891.0,11724.0
2008-05-19,1072006.0,343888.0,3612878.0,3898203.0,11511.0
2008-05-20,1052706.0,338603.0,3809162.0,4109989.0,11579.0
2008-05-21,913798.0,334967.0,3765354.0,4062718.0,11534.0
2008-05-22,997694.0,343642.0,3712998.0,4006227.0,11285.0
2008-05-23,1077820.0,340976.0,3554920.0,3835662.0,11398.0
2008-05-24,1290397.0,361930.0,3158964.0,3408429.0,11748.0
2008-05-25,1301737.0,374249.0,3115210.0,3361211.0,12062.0
2008-05-26,1280052.0,408326.0,3304133.0,3565061.0,12142.0
2008-05-27,1280065.0,429894.0,3994519.0,4309992.0,11288.0
2008-05-28,1109666.0,355808.0,3748262.0,4044276.0,10718.0
2008-05-29,1130380.0,358410.0,3828507.0,4130857.0,10911.0
2008-05-30,1237874.0,414807.0,3995708.0,4311273.0,11263.0
2008-05-31,1553754.0,467382.0,3721467.0,4015365.0,12214.0
2008-06-01,1496199.0,442609.0,3594500.0,3878372.0,11409.0
2008-06-02,1365190.0,429134.0,3892508.0,4199917.0,10758.0
2008-06-03,1333905.0,403258.0,4047453.0,4367109.0,11173.0
2008-06-04,1523971.0,494679.0,3995201.0,4310729.0,9692.0
2008-06-05,1762400.0,571910.0,4479247.0,4833009.0,12582.0
2008-06-06,1928092.0,618951.0,4941424.0,5331704.0,13506.0
2008-06-07,2048664.0,632566.0,4930503.0,5319916.0,14116.0
2008-06-08,2061173.0,643740.0,4846011.0,5228747.0,13918.0
2008-06-09,2049691.0,648758.0,5440906.0,5870640.0,13368.0
2008-06-10,2002696.0,612691.0,5289730.0,5707522.0,12923.0
2008-06-11,1807370.0,542822.0,4776884.0,5154169.0,11957.0
2008-06-12,1799511.0,521551.0,4814215.0,5194442.0,11985.0
2008-06-13,1808359.0,549999.0,4818484.0,5199049.0,12551.0
2008-06-14,1815498.0,496411.0,4216678.0,4549702.0,12349.0
2008-06-15,1674184.0,507660.0,3963935.0,4276988.0,12423.0
2008-06-16,1618882.0,509133.0,4049636.0,4369458.0,11446.0
2008-06-17,1429947.0,445503.0,3968158.0,4281544.0,10697.0
2008-06-18,1245388.0,398609.0,3869296.0,4174872.0,10607.0
2008-06-19,1267117.0,415392.0,3810115.0,4111014.0,10870.0
2008-06-20,1316228.0,424537.0,3879838.0,4186242.0,10807.0
2008-06-21,1387411.0,460203.0,3866585.0,4171952.0,11658.0
2008-06-22,1433686.0,443667.0,3811310.0,4112307.0,11593.0
